title,url,imageIrl,parentUrl
"Apple iPad Accessories",https://www.conrad.com/en/c/apple-ipad-accessories-168965.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/877388_RB_00_FB/image.jpg,https://www.conrad.com/en/c/tablets-&-ebook-readers-54366.html
"Sales Passive Components",https://www.conrad.com/en/s/sales-passive-components-t13.html,,https://www.conrad.com/en/t/passive-components-13.html
"Carbon Film Resistors",https://www.conrad.com/en/0/carbon-film-resistors-241120.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/405019_BB_00_FB/image.jpg,https://www.conrad.com/en/c/resistors-17441.html
"Resistor Accessories",https://www.conrad.com/en/c/resistor-accessories-3039911.html,,https://www.conrad.com/en/c/resistors-17441.html
"SMD Resistors",https://www.conrad.com/en/0/smd-resistors-241260.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/427160_LB_00_FB/image.jpg,https://www.conrad.com/en/c/resistors-17441.html
"Novelties Resistors",https://www.conrad.com/en/n/novelties-resistors-c17441.html,,https://www.conrad.com/en/c/resistors-17441.html
"Resistor Networks",https://www.conrad.com/en/0/resistor-networks-241410.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/415960_BB_00_FB/image.jpg,https://www.conrad.com/en/c/resistors-17441.html
"Surge Protection",https://www.conrad.com/en/5/surge-protection-409070.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/1054805_BB_01_FB/image.jpg,https://www.conrad.com/en/c/resistors-17441.html
"Resistance Wires",https://www.conrad.com/en/0/resistance-wires-241370.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/429015_BB_00_FB/image.jpg,https://www.conrad.com/en/c/resistors-17441.html
"Sales Resistors",https://www.conrad.com/en/s/sales-resistors-c17441.html,,https://www.conrad.com/en/c/resistors-17441.html
"Metal Film Resistors",https://www.conrad.com/en/0/metal-film-resistors-241230.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/419206_BB_00_FB/image.jpg,https://www.conrad.com/en/c/resistors-17441.html
"High Power Wirewound Resistors",https://www.conrad.com/en/0/high-power-wirewound-resistors-241366.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/420243_LB_00_FB/image.jpg,https://www.conrad.com/en/c/resistors-17441.html
Varistors,https://www.conrad.com/en/5/varistors-441530.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/500400_BB_00_FB/image.jpg,https://www.conrad.com/en/c/resistors-17441.html
"PTC Thermistors",https://www.conrad.com/en/5/ptc-thermistors-441520.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/500584_BB_00_FB/image.jpg,https://www.conrad.com/en/c/resistors-17441.html
"NTC Thermistors",https://www.conrad.com/en/0/ntc-thermistors-241510.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/500454_BB_00_FB/image.jpg,https://www.conrad.com/en/c/resistors-17441.html
"Rotary Potentiometers",https://www.conrad.com/en/0/rotary-potentiometers-241710.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/424137_BB_00_FB/image.jpg,https://www.conrad.com/en/c/potentiometers-17440.html
Trimmers,https://www.conrad.com/en/0/trimmers-241660.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/431834_BB_00_FB/image.jpg,https://www.conrad.com/en/c/potentiometers-17440.html
"Potentiometer Accessories",https://www.conrad.com/en/0/potentiometer-accessories-241790.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/425303_BB_01_FB/image.jpg,https://www.conrad.com/en/c/potentiometers-17440.html
"Novelties Potentiometers",https://www.conrad.com/en/n/novelties-potentiometers-c17440.html,,https://www.conrad.com/en/c/potentiometers-17440.html
"Sales Potentiometers",https://www.conrad.com/en/s/sales-potentiometers-c17440.html,,https://www.conrad.com/en/c/potentiometers-17440.html
"Slide Potentiometers",https://www.conrad.com/en/0/slide-potentiometers-241780.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/441406_BB_00_FB/image.jpg,https://www.conrad.com/en/c/potentiometers-17440.html
"EMC, EMI & RFI Accessories","https://www.conrad.com/en/0/emc,-emi-&-rfi-accessories-218110.html",https://asset.conrad.com/media10/isa/160267/c1/-/en/516317_LB_00_FB/image.jpg,https://www.conrad.com/en/c/hf-&--emc-components-17426.html
"Line Filters",https://www.conrad.com/en/0/line-filters-241641.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/530143_LB_00_FB/image.jpg,https://www.conrad.com/en/c/hf-&--emc-components-17426.html
"HF Antennas",https://www.conrad.com/en/0/hf-antennas-241640.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/002499128PI00/image.jpg,https://www.conrad.com/en/c/hf-&--emc-components-17426.html
"Sales HF &  EMC Components",https://www.conrad.com/en/s/sales-hf-&--emc-components-c17426.html,,https://www.conrad.com/en/c/hf-&--emc-components-17426.html
"Ferrite Toroidal Cores",https://www.conrad.com/en/1/ferrite-toroidal-cores-021027.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/507954_BB_00_FB/image.jpg,https://www.conrad.com/en/c/hf-&--emc-components-17426.html
"Novelties HF &  EMC Components",https://www.conrad.com/en/n/novelties-hf-&--emc-components-c17426.html,,https://www.conrad.com/en/c/hf-&--emc-components-17426.html
"Sales Knobs",https://www.conrad.com/en/s/sales-knobs-c17427.html,,https://www.conrad.com/en/c/knobs-17427.html
Geräteknöpfe,https://www.conrad.com/en/0/geräteknöpfe-200320.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/715840_GB_00_FB/image.jpg,https://www.conrad.com/en/c/knobs-17427.html
"Control Button Components",https://www.conrad.com/en/0/control-button-components-200321.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/717347_GB_00_FB/image.jpg,https://www.conrad.com/en/c/knobs-17427.html
"Novelties Knobs",https://www.conrad.com/en/n/novelties-knobs-c17427.html,,https://www.conrad.com/en/c/knobs-17427.html
"Dials & Scalings",https://www.conrad.com/en/0/dials-&-scalings-203015.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/716235_BB_00_FB/image.jpg,https://www.conrad.com/en/c/knobs-17427.html
Supercapacitors,https://www.conrad.com/en/0/supercapacitors-245960.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/473120_LB_00_FB/image.jpg,https://www.conrad.com/en/c/capacitors-17428.html
"Tantalum Capacitors",https://www.conrad.com/en/0/tantalum-capacitors-245710.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/481793_BB_00_FB/image.jpg,https://www.conrad.com/en/c/capacitors-17428.html
"Radio Interference Suppression Capacitors",https://www.conrad.com/en/0/radio-interference-suppression-capacitors-245650.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/459674_BB_02_FB/image.jpg,https://www.conrad.com/en/c/capacitors-17428.html
"Film Capacitors",https://www.conrad.com/en/0/film-capacitors-245680.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/450551_BB_03_FB/image.jpg,https://www.conrad.com/en/c/capacitors-17428.html
"Sales Capacitors",https://www.conrad.com/en/s/sales-capacitors-c17428.html,,https://www.conrad.com/en/c/capacitors-17428.html
"Ceramic Capacitors",https://www.conrad.com/en/0/ceramic-capacitors-245110.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/333998_ZB_93_FB/image.jpg,https://www.conrad.com/en/c/capacitors-17428.html
"Novelties Capacitors",https://www.conrad.com/en/n/novelties-capacitors-c17428.html,,https://www.conrad.com/en/c/capacitors-17428.html
"Electrolytic Capacitors",https://www.conrad.com/en/0/electrolytic-capacitors-245812.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/472450_BB_00_FB/image.jpg,https://www.conrad.com/en/c/capacitors-17428.html
"Novelties Passive Components",https://www.conrad.com/en/n/novelties-passive-components-t13.html,,https://www.conrad.com/en/t/passive-components-13.html
"Novelties Coils & Chokes",https://www.conrad.com/en/n/novelties-coils-&-chokes-c17429.html,,https://www.conrad.com/en/c/coils-&-chokes-17429.html
"Sales Coils & Chokes",https://www.conrad.com/en/s/sales-coils-&-chokes-c17429.html,,https://www.conrad.com/en/c/coils-&-chokes-17429.html
"Ingnition Coils",https://www.conrad.com/en/0/ingnition-coils-219600.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/186654_BB_00_FB/image.jpg,https://www.conrad.com/en/c/coils-&-chokes-17429.html
"Coils & Chokes",https://www.conrad.com/en/0/coils-&-chokes-218132.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/433115_BB_00_FB/image.jpg,https://www.conrad.com/en/c/coils-&-chokes-17429.html
"Virtual Reality Glasses",https://www.conrad.com/en/0/virtual-reality-glasses-409037.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/1503397_LB_00_FB/image.jpg,https://www.conrad.com/en/c/virtual-&-augmented-reality-1545293.html
"VR Accessories",https://www.conrad.com/en/0/vr-accessories-409038.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/1544533_BB_00_FB/image.jpg,https://www.conrad.com/en/c/virtual-&-augmented-reality-1545293.html
"Nintendo Consoles",https://www.conrad.com/en/3/nintendo-consoles-600038.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/1529992_GB_00_LO/image.jpg,https://www.conrad.com/en/c/gaming-&-game-consoles-43095.html
"PC Games",https://www.conrad.com/en/c/pc-games-83146.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/1408611_BB_00_FB/image.jpg,https://www.conrad.com/en/c/gaming-&-game-consoles-43095.html
"Sales Gaming & Game Consoles",https://www.conrad.com/en/s/sales-gaming-&-game-consoles-c43095.html,,https://www.conrad.com/en/c/gaming-&-game-consoles-43095.html
"Console & Gaming Accessories",https://www.conrad.com/en/c/console-&-gaming-accessories-83142.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/1376159_BB_01_FB/image.jpg,https://www.conrad.com/en/c/gaming-&-game-consoles-43095.html
"Novelties Gaming & Game Consoles",https://www.conrad.com/en/n/novelties-gaming-&-game-consoles-c43095.html,,https://www.conrad.com/en/c/gaming-&-game-consoles-43095.html
"PS4 Consoles",https://www.conrad.com/en/3/ps4-consoles-600033.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/1517029_BB_00_FB/image.jpg,https://www.conrad.com/en/c/gaming-&-game-consoles-43095.html
"Chess Computers & Misc. Consoles",https://www.conrad.com/en/3/chess-computers-&-misc.-consoles-600016.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/1301868_RB_00_FB/image.jpg,https://www.conrad.com/en/c/gaming-&-game-consoles-43095.html
"Android tablet",https://www.conrad.com/en/f/android-tablet-3610036.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/002176124PI00/image.jpg,https://www.conrad.com/en/c/tablets-&-ebook-readers-54368.html
"Apple iPad",https://www.conrad.com/en/f/apple-ipad-3606085.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/002250614PI00/image.jpg,https://www.conrad.com/en/c/tablets-&-ebook-readers-54368.html
"eReader Accessories",https://www.conrad.com/en/0/ereader-accessories-413098.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/872912_BB_00_FB/image.jpg,https://www.conrad.com/en/c/tablets-&-ebook-readers-54368.html
"Sales Tablets & eBook Readers",https://www.conrad.com/en/s/sales-tablets-&-ebook-readers-c54368.html,,https://www.conrad.com/en/c/tablets-&-ebook-readers-54368.html
eReaders,https://www.conrad.com/en/0/ereaders-415035.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/1005605_ZB_00_FB/image.jpg,https://www.conrad.com/en/c/tablets-&-ebook-readers-54368.html
"Novelties Tablets & eBook Readers",https://www.conrad.com/en/n/novelties-tablets-&-ebook-readers-c54368.html,,https://www.conrad.com/en/c/tablets-&-ebook-readers-54368.html
"Apple iPad Accessories",https://www.conrad.com/en/c/apple-ipad-accessories-227105.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/877388_RB_00_FB/image.jpg,https://www.conrad.com/en/c/tablets-&-ebook-readers-54368.html
"iPad mini",https://www.conrad.com/en/f/ipad-mini-5543812.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/002471073PI00/image.jpg,https://www.conrad.com/en/c/tablets-&-ebook-readers-54368.html
"Windows tablet",https://www.conrad.com/en/f/windows-tablet-3617710.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/002273801PI00/image.jpg,https://www.conrad.com/en/c/tablets-&-ebook-readers-54368.html
"Tablet Accessories",https://www.conrad.com/en/c/tablet-accessories-168970.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/876473_LB_00_FB/image.jpg,https://www.conrad.com/en/c/tablets-&-ebook-readers-54368.html
Tablets,https://www.conrad.com/en/0/tablets-403040.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/1333448_BB_00_FB/image.jpg,https://www.conrad.com/en/c/tablets-&-ebook-readers-54368.html
"iPad Air 10.9",https://www.conrad.com/en/f/ipad-air-10.9-3591324.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/002564403PI00/image.jpg,https://www.conrad.com/en/c/tablets-&-ebook-readers-54368.html
"Outdoor Tablets, Pro Tablets","https://www.conrad.com/en/0/outdoor-tablets,-pro-tablets-403047.html",https://asset.conrad.com/media10/isa/160267/c1/-/en/1337883_LB_00_FB/image.jpg,https://www.conrad.com/en/c/tablets-&-ebook-readers-54368.html
"Streaming Sticks, Streaming Boxes","https://www.conrad.com/en/0/streaming-sticks,-streaming-boxes-415206.html",https://asset.conrad.com/media10/isa/160267/c1/-/en/1402632_LB_00_FB/image.jpg,https://www.conrad.com/en/c/tv-reception-37389.html
"CI Modules",https://www.conrad.com/en/1/ci-modules-318029.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/943123_BB_03_FB/image.jpg,https://www.conrad.com/en/c/tv-reception-37389.html
"DVB-S Antennas",https://www.conrad.com/en/c/dvb-s-antennas-17492.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/941454_RB_00_FB/image.jpg,https://www.conrad.com/en/c/tv-reception-37389.html
"SAT Antenna Cables & Adapters",https://www.conrad.com/en/c/sat-antenna-cables-&-adapters-17487.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/325241_LB_01_FB/image.jpg,https://www.conrad.com/en/c/tv-reception-37389.html
"Novelties TV Reception",https://www.conrad.com/en/n/novelties-tv-reception-c37389.html,,https://www.conrad.com/en/c/tv-reception-37389.html
"Sales TV Reception",https://www.conrad.com/en/s/sales-tv-reception-c37389.html,,https://www.conrad.com/en/c/tv-reception-37389.html
"TV & Radio Signal Amplifiers",https://www.conrad.com/en/1/tv-&-radio-signal-amplifiers-307021.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/943933_BB_00_FB/image.jpg,https://www.conrad.com/en/c/tv-reception-37389.html
"TV Cards & Freeview Sticks",https://www.conrad.com/en/c/tv-cards-&-freeview-sticks-150429.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/994926_LB_00_FB/image.jpg,https://www.conrad.com/en/c/tv-reception-37389.html
"Digital Video Broadcasting - Cable",https://www.conrad.com/en/c/digital-video-broadcasting---cable-985922.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/941575_BB_00_FB/image.jpg,https://www.conrad.com/en/c/tv-reception-37389.html
"DVB-T/DVB-T2 Reception (DVB-T/DVB-T2)",https://www.conrad.com/en/c/dvb-t/dvb-t2-reception-(dvb-t/dvb-t2)-985929.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/942816_BB_00_FB/image.jpg,https://www.conrad.com/en/c/tv-reception-37389.html
Recording,https://www.conrad.com/en/c/recording-37362.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/304880_BB_00_FB/image.jpg,"https://www.conrad.com/en/c/stage,-dj-&-studio-equipment-26306.html"
"Racks, Electronics & Cases","https://www.conrad.com/en/c/racks,-electronics-&-cases-17123.html",https://asset.conrad.com/media10/isa/160267/c1/-/en/360001_RB_00_FB/image.jpg,"https://www.conrad.com/en/c/stage,-dj-&-studio-equipment-26306.html"
"Novelties Stage, DJ & Studio Equipment","https://www.conrad.com/en/n/novelties-stage,-dj-&-studio-equipment-c26306.html",,"https://www.conrad.com/en/c/stage,-dj-&-studio-equipment-26306.html"
"Stage & Studio Cables & Connectors",https://www.conrad.com/en/c/stage-&-studio-cables-&-connectors-17038.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/1000337_BB_00_FB/image.jpg,"https://www.conrad.com/en/c/stage,-dj-&-studio-equipment-26306.html"
PA,https://www.conrad.com/en/c/pa-17124.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/515996_GB_00_FB/image.jpg,"https://www.conrad.com/en/c/stage,-dj-&-studio-equipment-26306.html"
"Sales Stage, DJ & Studio Equipment","https://www.conrad.com/en/s/sales-stage,-dj-&-studio-equipment-c26306.html",,"https://www.conrad.com/en/c/stage,-dj-&-studio-equipment-26306.html"
"PA 100V Technology & Custom Speakers",https://www.conrad.com/en/c/pa-100v-technology-&-custom-speakers-130281.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/301114_BB_00_FB/image.jpg,"https://www.conrad.com/en/c/stage,-dj-&-studio-equipment-26306.html"
Microphones,https://www.conrad.com/en/c/microphones-17122.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/1326602_BB_00_FB/image.jpg,"https://www.conrad.com/en/c/stage,-dj-&-studio-equipment-26306.html"
"Lighting & Stage Technology",https://www.conrad.com/en/c/lighting-&-stage-technology-192512.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/1086628_BB_00_FB/image.jpg,"https://www.conrad.com/en/c/stage,-dj-&-studio-equipment-26306.html"
"DJ CD, MP3 & Digital","https://www.conrad.com/en/c/dj-cd,-mp3-&-digital-37555.html",https://asset.conrad.com/media10/isa/160267/c1/-/en/1361513_BB_01_FB/image.jpg,"https://www.conrad.com/en/c/stage,-dj-&-studio-equipment-26306.html"
"Stereo Systems",https://www.conrad.com/en/1/stereo-systems-310021.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/326162_BB_00_FB/image.jpg,https://www.conrad.com/en/c/audio-20565.html
Headphones,https://www.conrad.com/en/c/headphones-17485.html,https://asset.conrad.com/media10/isa/160267/c1/-/en/305447_BB_00_FB/image.jpg,https://www.conrad.com/en/c/audio-20565.html
